id,created_at,slug,des,data
4996,2023-05-09 10:32:06.549422+00,ch163-sofa-premium-leather-walnut-black,,"{""type"":""variant"",""product"":""prod_01GPR40KX46GESDDGZCB0TGRSB"",""productHandle"":""style-ch163-sofa-hans-wegner"",""handle"":""ch163-sofa-premium-leather-walnut-black"",""variantId"":""variant_01GPR40KXSKSF8NJW1STK8360V""}"
4997,2023-05-09 10:32:06.549422+00,windsor-3-seater-sofa-black-x-large,,"{""type"":""product"",""handle"":""windsor-3-seater-sofa-black-x-large"",""id"":""prod_01GPR40K3H9JWRBNRBBDX85K73""}"
4998,2023-05-09 10:32:06.549422+00,windsor-3-seater-sofa-black-1,,"{""type"":""variant"",""product"":""prod_01GPR40K3H9JWRBNRBBDX85K73"",""productHandle"":""windsor-3-seater-sofa-black-x-large"",""handle"":""windsor-3-seater-sofa-black-1"",""variantId"":""variant_01GPR40K3VZNGYK65F8XRPMFTK""}"
4999,2023-05-09 10:32:06.549422+00,windsor-3-seater-sofa-black-1-c,,"{""type"":""product"",""handle"":""windsor-3-seater-sofa-black-1-c"",""id"":""prod_01GPR40JQTDZBPEZHBTRWQ1PEF""}"
5000,2023-05-09 10:32:06.549422+00,windsor-3-seater-sofa-black,,"{""type"":""variant"",""product"":""prod_01GPR40JQTDZBPEZHBTRWQ1PEF"",""productHandle"":""windsor-3-seater-sofa-black-1-c"",""handle"":""windsor-3-seater-sofa-black"",""variantId"":""variant_01GPR40JR5M06H0MEZ1QGF6YB6""}"
5001,2023-05-09 10:32:06.549422+00,style-grant-featherston-sofa,,"{""type"":""product"",""handle"":""style-grant-featherston-sofa"",""id"":""prod_01GPR40J1TZACP4MRARGF99TZ2""}"
5002,2023-05-09 10:32:06.549422+00,black-style-grant-featherston-sofa,,"{""type"":""variant"",""product"":""prod_01GPR40J1TZACP4MRARGF99TZ2"",""productHandle"":""style-grant-featherston-sofa"",""handle"":""black-style-grant-featherston-sofa"",""variantId"":""variant_01GPR40J2AH8ZB01Q59Q6R20VW""}"
5003,2023-05-09 10:32:06.549422+00,red-style-grant-featherston-sofa,,"{""type"":""variant"",""product"":""prod_01GPR40J1TZACP4MRARGF99TZ2"",""productHandle"":""style-grant-featherston-sofa"",""handle"":""red-style-grant-featherston-sofa"",""variantId"":""variant_01GPR40J2BQN8ZM1KYBSET39YT""}"
5004,2023-05-09 10:32:06.549422+00,grey-style-grant-featherston-sofa,,"{""type"":""variant"",""product"":""prod_01GPR40J1TZACP4MRARGF99TZ2"",""productHandle"":""style-grant-featherston-sofa"",""handle"":""grey-style-grant-featherston-sofa"",""variantId"":""variant_01GPR40J2DA22Z6GHAM8KBTVVS""}"
5005,2023-05-09 10:32:06.549422+00,jasmine-coffee-table,,"{""type"":""product"",""handle"":""jasmine-coffee-table"",""id"":""prod_01GPR40HQ44CJSPAK1WZ6PQA3H""}"
5006,2023-05-09 10:32:06.549422+00,jasmine-coffee-table-white-marble,,"{""type"":""variant"",""product"":""prod_01GPR40HQ44CJSPAK1WZ6PQA3H"",""productHandle"":""jasmine-coffee-table"",""handle"":""jasmine-coffee-table-white-marble"",""variantId"":""variant_01GPR40HQE1B0A6C1E6GRAXCMV""}"
5007,2023-05-09 10:32:06.549422+00,style-masterchair-philippe-starck,,"{""type"":""product"",""handle"":""style-masterchair-philippe-starck"",""id"":""prod_01GPR40HBS5A0QY89VCE60Z4EP""}"
5008,2023-05-09 10:32:06.549422+00,style-masterchair-white-philippe-starck,,"{""type"":""variant"",""product"":""prod_01GPR40HBS5A0QY89VCE60Z4EP"",""productHandle"":""style-masterchair-philippe-starck"",""handle"":""style-masterchair-white-philippe-starck"",""variantId"":""variant_01GPR40HC40VE7MQ81YSKPGK9Z""}"
5009,2023-05-09 10:32:06.549422+00,spider-wall-lamp-7-arms-serge-mouille,,"{""type"":""product"",""handle"":""spider-wall-lamp-7-arms-serge-mouille"",""id"":""prod_01GPR40H187R1EGN9TWA5WE10N""}"
5010,2023-05-09 10:32:06.549422+00,black-style-serge-mouille-spider-wall-lamp-7-arms,,"{""type"":""variant"",""product"":""prod_01GPR40H187R1EGN9TWA5WE10N"",""productHandle"":""spider-wall-lamp-7-arms-serge-mouille"",""handle"":""black-style-serge-mouille-spider-wall-lamp-7-arms"",""variantId"":""variant_01GPR40H21WZ99YSE9HCY8WC8K""}"
5011,2023-05-09 10:32:06.549422+00,flowerpot-vp2-pendant-lamp-verner-panton,,"{""type"":""product"",""handle"":""flowerpot-vp2-pendant-lamp-verner-panton"",""id"":""prod_01GPR40GGHZCYE7RQYF0JDPDSX""}"
5012,2023-05-09 10:32:06.549422+00,flowerpot-vp2-pendant-lamp-black,,"{""type"":""variant"",""product"":""prod_01GPR40GGHZCYE7RQYF0JDPDSX"",""productHandle"":""flowerpot-vp2-pendant-lamp-verner-panton"",""handle"":""flowerpot-vp2-pendant-lamp-black"",""variantId"":""variant_01GPR40GHATQGJNC39E5Q6C9QH""}"
5013,2023-05-09 10:32:06.549422+00,flowerpot-vp2-pendant-lamp-white,,"{""type"":""variant"",""product"":""prod_01GPR40GGHZCYE7RQYF0JDPDSX"",""productHandle"":""flowerpot-vp2-pendant-lamp-verner-panton"",""handle"":""flowerpot-vp2-pendant-lamp-white"",""variantId"":""variant_01GPR40GHCKMR2JQKV0NWYAQQQ""}"
5014,2023-05-09 10:32:06.549422+00,flowerpot-vp2-pendant-lamp-orange,,"{""type"":""variant"",""product"":""prod_01GPR40GGHZCYE7RQYF0JDPDSX"",""productHandle"":""flowerpot-vp2-pendant-lamp-verner-panton"",""handle"":""flowerpot-vp2-pendant-lamp-orange"",""variantId"":""variant_01GPR40GHDZ6F1Q3YYYXZN8D0T""}"
5015,2023-05-09 10:32:06.549422+00,flowerpot-vp2-pendant-lamp-red,,"{""type"":""variant"",""product"":""prod_01GPR40GGHZCYE7RQYF0JDPDSX"",""productHandle"":""flowerpot-vp2-pendant-lamp-verner-panton"",""handle"":""flowerpot-vp2-pendant-lamp-red"",""variantId"":""variant_01GPR40GHFS2X89VENATBFCGA9""}"
5016,2023-05-09 10:32:06.549422+00,flowerpot-vp2-pendant-lamp-green,,"{""type"":""variant"",""product"":""prod_01GPR40GGHZCYE7RQYF0JDPDSX"",""productHandle"":""flowerpot-vp2-pendant-lamp-verner-panton"",""handle"":""flowerpot-vp2-pendant-lamp-green"",""variantId"":""variant_01GPR40GHGSQ4AC9KJ626K2AZY""}"
5017,2023-05-09 10:32:06.549422+00,flowerpot-vp2-pendant-lamp-blue,,"{""type"":""variant"",""product"":""prod_01GPR40GGHZCYE7RQYF0JDPDSX"",""productHandle"":""flowerpot-vp2-pendant-lamp-verner-panton"",""handle"":""flowerpot-vp2-pendant-lamp-blue"",""variantId"":""variant_01GPR40GHJTSN8ARXHN1YM358R""}"
5018,2023-05-09 10:32:06.549422+00,c020-side-cabinet,,"{""type"":""product"",""handle"":""c020-side-cabinet"",""id"":""prod_01GPR40G51SHHZC3NXVPWS1803""}"
5019,2023-05-09 10:32:06.549422+00,c020-side-cabinet-s,,"{""type"":""variant"",""product"":""prod_01GPR40G51SHHZC3NXVPWS1803"",""productHandle"":""c020-side-cabinet"",""handle"":""c020-side-cabinet-s"",""variantId"":""variant_01GPR40G5ASW7ZQDE2VDPMM248""}"
5020,2023-05-09 10:32:06.549422+00,style-chieftains-sofa-finn-juhl,,"{""type"":""product"",""handle"":""style-chieftains-sofa-finn-juhl"",""id"":""prod_01GPR40FSC8C9NK1N510VXCTF0""}"
5021,2023-05-09 10:32:06.549422+00,black-style-chieftains-sofa-finn-juhl,,"{""type"":""variant"",""product"":""prod_01GPR40FSC8C9NK1N510VXCTF0"",""productHandle"":""style-chieftains-sofa-finn-juhl"",""handle"":""black-style-chieftains-sofa-finn-juhl"",""variantId"":""variant_01GPR40FSQKD7DC4DB5RFM5QJ8""}"
5022,2023-05-09 10:32:06.549422+00,style-greta-grossman-grasshopper-style-pendant-lamp,,"{""type"":""product"",""handle"":""style-greta-grossman-grasshopper-style-pendant-lamp"",""id"":""prod_01GPR40F80AD22TVZ1X87TYS8X""}"
5023,2023-05-09 10:32:06.549422+00,style-greta-grossman-grasshopper-style-pendant-lamp-white,,"{""type"":""variant"",""product"":""prod_01GPR40F80AD22TVZ1X87TYS8X"",""productHandle"":""style-greta-grossman-grasshopper-style-pendant-lamp"",""handle"":""style-greta-grossman-grasshopper-style-pendant-lamp-white"",""variantId"":""variant_01GPR40F8SSM07Z8KAKGS01M68""}"
5024,2023-05-09 10:32:06.549422+00,style-greta-grossman-grasshopper-style-pendant-lamp-black,,"{""type"":""variant"",""product"":""prod_01GPR40F80AD22TVZ1X87TYS8X"",""productHandle"":""style-greta-grossman-grasshopper-style-pendant-lamp"",""handle"":""style-greta-grossman-grasshopper-style-pendant-lamp-black"",""variantId"":""variant_01GPR40F8T2JV2JVQZKC4TKA5Q""}"
5025,2023-05-09 10:32:06.549422+00,style-greta-grossman-grasshopper-style-pendant-lamp-orange,,"{""type"":""variant"",""product"":""prod_01GPR40F80AD22TVZ1X87TYS8X"",""productHandle"":""style-greta-grossman-grasshopper-style-pendant-lamp"",""handle"":""style-greta-grossman-grasshopper-style-pendant-lamp-orange"",""variantId"":""variant_01GPR40F8W3CWM22YDKGDF1K52""}"
5026,2023-05-09 10:32:06.549422+00,style-greta-grossman-grasshopper-style-pendant-lamp-charcoal-grey,,"{""type"":""variant"",""product"":""prod_01GPR40F80AD22TVZ1X87TYS8X"",""productHandle"":""style-greta-grossman-grasshopper-style-pendant-lamp"",""handle"":""style-greta-grossman-grasshopper-style-pendant-lamp-charcoal-grey"",""variantId"":""variant_01GPR40F8XDAAW5M1XCD71AYJ2""}"
5027,2023-05-09 10:32:06.549422+00,style-greta-grossman-grasshopper-style-pendant-lamp-grey-blue,,"{""type"":""variant"",""product"":""prod_01GPR40F80AD22TVZ1X87TYS8X"",""productHandle"":""style-greta-grossman-grasshopper-style-pendant-lamp"",""handle"":""style-greta-grossman-grasshopper-style-pendant-lamp-grey-blue"",""variantId"":""variant_01GPR40F90YPD503RWJW87DX20""}"
5028,2023-05-09 10:32:06.549422+00,windsor-2-seater-sofa,,"{""type"":""product"",""handle"":""windsor-2-seater-sofa"",""id"":""prod_01GPR40EW85ASD2SS7AF5WB9WF""}"
5029,2023-05-09 10:32:06.549422+00,windsor-2-seater-sofa-black,,"{""type"":""variant"",""product"":""prod_01GPR40EW85ASD2SS7AF5WB9WF"",""productHandle"":""windsor-2-seater-sofa"",""handle"":""windsor-2-seater-sofa-black"",""variantId"":""variant_01GPR40EWPVYWCA8TBFM9R4GHC""}"
5030,2023-05-09 10:32:06.549422+00,windsor-2-seater-sofa-no-buck-leather-buck-brown,,"{""type"":""variant"",""product"":""prod_01GPR40EW85ASD2SS7AF5WB9WF"",""productHandle"":""windsor-2-seater-sofa"",""handle"":""windsor-2-seater-sofa-no-buck-leather-buck-brown"",""variantId"":""variant_01GPR40EWREFYCWNC8K1J765T9""}"
5031,2023-05-09 10:32:06.549422+00,style-serge-mouille-five-arm-wall-lamp,,"{""type"":""product"",""handle"":""style-serge-mouille-five-arm-wall-lamp"",""id"":""prod_01GPR40EHDQCD2EAJJZKGAPEBX""}"
5032,2023-05-09 10:32:06.549422+00,black-style-serge-mouille-five-arm-wall-lamp,,"{""type"":""variant"",""product"":""prod_01GPR40EHDQCD2EAJJZKGAPEBX"",""productHandle"":""style-serge-mouille-five-arm-wall-lamp"",""handle"":""black-style-serge-mouille-five-arm-wall-lamp"",""variantId"":""variant_01GPR40EHQ1G9V24SEB5TF4AT1""}"
5033,2023-05-09 10:32:06.549422+00,style-charles-corner-sofa,,"{""type"":""product"",""handle"":""style-charles-corner-sofa"",""id"":""prod_01GPR40E663F8F7HZR536J6YJC""}"
5034,2023-05-09 10:32:06.549422+00,style-charles-sofa-premium-leather-left-chaise-black,,"{""type"":""variant"",""product"":""prod_01GPR40E663F8F7HZR536J6YJC"",""productHandle"":""style-charles-corner-sofa"",""handle"":""style-charles-sofa-premium-leather-left-chaise-black"",""variantId"":""variant_01GPR40E6N394BHEMG27NSHMBM""}"
5035,2023-05-09 10:32:06.549422+00,style-charles-sofa-premium-leather-right-chaise-black,,"{""type"":""variant"",""product"":""prod_01GPR40E663F8F7HZR536J6YJC"",""productHandle"":""style-charles-corner-sofa"",""handle"":""style-charles-sofa-premium-leather-right-chaise-black"",""variantId"":""variant_01GPR40E6QC6DCJBVFF74NG7ZB""}"
5036,2023-05-09 10:32:06.549422+00,scando-coffee-table,,"{""type"":""product"",""handle"":""scando-coffee-table"",""id"":""prod_01GPR40DTFGV8AQ1NX4YXD2598""}"
5037,2023-05-09 10:32:06.549422+00,scando-coffee-table-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR40DTFGV8AQ1NX4YXD2598"",""productHandle"":""scando-coffee-table"",""handle"":""scando-coffee-table-walnut-veneer"",""variantId"":""variant_01GPR40DTXAJEHKSJ9PP3R711F""}"
5038,2023-05-09 10:32:06.549422+00,spider-wall-lamp-5-arms-serge-mouille,,"{""type"":""product"",""handle"":""spider-wall-lamp-5-arms-serge-mouille"",""id"":""prod_01GPR40DFCBC8E1ZTKKGFZ6FF0""}"
5039,2023-05-09 10:32:06.549422+00,black-style-serge-mouille-spider-wall-lamp-5-arms,,"{""type"":""variant"",""product"":""prod_01GPR40DFCBC8E1ZTKKGFZ6FF0"",""productHandle"":""spider-wall-lamp-5-arms-serge-mouille"",""handle"":""black-style-serge-mouille-spider-wall-lamp-5-arms"",""variantId"":""variant_01GPR40DFRCKN19AZACWZSGA4A""}"
5040,2023-05-09 10:32:06.549422+00,style-poet-2-seater-sofa-finn-juhl,,"{""type"":""product"",""handle"":""style-poet-2-seater-sofa-finn-juhl"",""id"":""prod_01GPR40D4568T8JWPWAFWFVH8D""}"
5041,2023-05-09 10:32:06.549422+00,style-poet-2-seater-sofa-finn-juhl-charcoal-moroccan-blue,,"{""type"":""variant"",""product"":""prod_01GPR40D4568T8JWPWAFWFVH8D"",""productHandle"":""style-poet-2-seater-sofa-finn-juhl"",""handle"":""style-poet-2-seater-sofa-finn-juhl-charcoal-moroccan-blue"",""variantId"":""variant_01GPR40D4K4F6SRM5TFK8XNJM2""}"
5042,2023-05-09 10:32:06.549422+00,style-poet-2-seater-sofa-finn-juhl-charcoal-grey-deep-red,,"{""type"":""variant"",""product"":""prod_01GPR40D4568T8JWPWAFWFVH8D"",""productHandle"":""style-poet-2-seater-sofa-finn-juhl"",""handle"":""style-poet-2-seater-sofa-finn-juhl-charcoal-grey-deep-red"",""variantId"":""variant_01GPR40D4NNT4AC0C6PR0QXMNY""}"
5043,2023-05-09 10:32:06.549422+00,style-tom-dixon-copper-bronze-pendant-lamp,,"{""type"":""product"",""handle"":""style-tom-dixon-copper-bronze-pendant-lamp"",""id"":""prod_01GPR40CS2FMK7185PGEA1VGA8""}"
5044,2023-05-09 10:32:06.549422+00,style-tom-dixon-copper-bronze-pendant-lamp-copper-bronze,,"{""type"":""variant"",""product"":""prod_01GPR40CS2FMK7185PGEA1VGA8"",""productHandle"":""style-tom-dixon-copper-bronze-pendant-lamp"",""handle"":""style-tom-dixon-copper-bronze-pendant-lamp-copper-bronze"",""variantId"":""variant_01GPR40CSCXJK0VN0SNX5W6J7J""}"
5045,2023-05-09 10:32:06.549422+00,style-serge-mouille-four-arm-wall-lamp,,"{""type"":""product"",""handle"":""style-serge-mouille-four-arm-wall-lamp"",""id"":""prod_01GPR40CD51CFC6P9Z4JZX4KXG""}"
5046,2023-05-09 10:32:06.549422+00,black-style-serge-mouille-four-arm-wall-lamp,,"{""type"":""variant"",""product"":""prod_01GPR40CD51CFC6P9Z4JZX4KXG"",""productHandle"":""style-serge-mouille-four-arm-wall-lamp"",""handle"":""black-style-serge-mouille-four-arm-wall-lamp"",""variantId"":""variant_01GPR40CDHHB71E6ZS1HEA975E""}"
5047,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc3-style-3-seater-grand-sofa,,"{""type"":""product"",""handle"":""style-le-corbusier-lc3-style-3-seater-grand-sofa"",""id"":""prod_01GPR40C2DYX0Z425R1V1646QW""}"
5048,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc3-style-3-seater-grand-sofa-premium-leather-black,,"{""type"":""variant"",""product"":""prod_01GPR40C2DYX0Z425R1V1646QW"",""productHandle"":""style-le-corbusier-lc3-style-3-seater-grand-sofa"",""handle"":""style-le-corbusier-lc3-style-3-seater-grand-sofa-premium-leather-black"",""variantId"":""variant_01GPR40C2W6Y6HRM5RB48Z60PJ""}"
5049,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc3-style-3-seater-grand-sofa-waxy-leather-dark-tan,,"{""type"":""variant"",""product"":""prod_01GPR40C2DYX0Z425R1V1646QW"",""productHandle"":""style-le-corbusier-lc3-style-3-seater-grand-sofa"",""handle"":""style-le-corbusier-lc3-style-3-seater-grand-sofa-waxy-leather-dark-tan"",""variantId"":""variant_01GPR40C2Y06SQT1C8V5EJFBFW""}"
5050,2023-05-09 10:32:06.549422+00,mag-coffee-table,,"{""type"":""product"",""handle"":""mag-coffee-table"",""id"":""prod_01GPR40BQHKV1NWDDRKT0REP5P""}"
5051,2023-05-09 10:32:06.549422+00,mag-coffee-table-walnut-veneer,,"{""type"":""variant"",""product"":""prod_01GPR40BQHKV1NWDDRKT0REP5P"",""productHandle"":""mag-coffee-table"",""handle"":""mag-coffee-table-walnut-veneer"",""variantId"":""variant_01GPR40BQVWF7DDTNAP2HT2Z6N""}"
5052,2023-05-09 10:32:06.549422+00,mirror-ball-pendant-lamp,,"{""type"":""product"",""handle"":""mirror-ball-pendant-lamp"",""id"":""prod_01GPR40BD6QR13XE2X3R3VYG16""}"
5053,2023-05-09 10:32:06.549422+00,mirror-ball-pendant-lamp-chrome,,"{""type"":""variant"",""product"":""prod_01GPR40BD6QR13XE2X3R3VYG16"",""productHandle"":""mirror-ball-pendant-lamp"",""handle"":""mirror-ball-pendant-lamp-chrome"",""variantId"":""variant_01GPR40BDJC3BYB2NX121A6253""}"
5054,2023-05-09 10:32:06.549422+00,mirror-ball-pendant-lamp-chrome-1,,"{""type"":""variant"",""product"":""prod_01GPR40BD6QR13XE2X3R3VYG16"",""productHandle"":""mirror-ball-pendant-lamp"",""handle"":""mirror-ball-pendant-lamp-chrome-1"",""variantId"":""variant_01GPR40BDMMSJ6GHVDVADBJGFN""}"
5055,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc3-style-2-seater-grand-sofa,,"{""type"":""product"",""handle"":""style-le-corbusier-lc3-style-2-seater-grand-sofa"",""id"":""prod_01GPR40B2PSV1SZE7ZW96RZ0YA""}"
5056,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc3-style-2-seater-grand-sofa-premium-leather-black,,"{""type"":""variant"",""product"":""prod_01GPR40B2PSV1SZE7ZW96RZ0YA"",""productHandle"":""style-le-corbusier-lc3-style-2-seater-grand-sofa"",""handle"":""style-le-corbusier-lc3-style-2-seater-grand-sofa-premium-leather-black"",""variantId"":""variant_01GPR40B33T80CY85S4FW9ZSWC""}"
5057,2023-05-09 10:32:06.549422+00,style-le-corbusier-lc3-style-2-seater-grand-sofa-waxy-leather-dark-tan,,"{""type"":""variant"",""product"":""prod_01GPR40B2PSV1SZE7ZW96RZ0YA"",""productHandle"":""style-le-corbusier-lc3-style-2-seater-grand-sofa"",""handle"":""style-le-corbusier-lc3-style-2-seater-grand-sofa-waxy-leather-dark-tan"",""variantId"":""variant_01GPR40B34BEV0XMH5FW4Y6PT6""}"
5058,2023-05-09 10:32:06.549422+00,spider-wall-lamp-3-arms-serge-mouille-wall-lamp,,"{""type"":""product"",""handle"":""spider-wall-lamp-3-arms-serge-mouille-wall-lamp"",""id"":""prod_01GPR40AQ2MAX9EA4CX4YB5TZ8""}"
5059,2023-05-09 10:32:06.549422+00,black-style-spider-wall-lamp-3-arms-serge-mouille-wall-lamp,,"{""type"":""variant"",""product"":""prod_01GPR40AQ2MAX9EA4CX4YB5TZ8"",""productHandle"":""spider-wall-lamp-3-arms-serge-mouille-wall-lamp"",""handle"":""black-style-spider-wall-lamp-3-arms-serge-mouille-wall-lamp"",""variantId"":""variant_01GPR40AQCQVVBTPCYR6GZCVKR""}"
5060,2023-05-09 10:32:06.549422+00,style-global-pendant-light-cream-mobelaris,,"{""type"":""product"",""handle"":""style-global-pendant-light-cream-mobelaris"",""id"":""prod_01GPR40A6H2TTYP6M19JK983CZ""}"
5061,2023-05-09 10:32:06.549422+00,style-global-pendant-light-off-white-13-cm-small-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR40A6H2TTYP6M19JK983CZ"",""productHandle"":""style-global-pendant-light-cream-mobelaris"",""handle"":""style-global-pendant-light-off-white-13-cm-small-mobelaris"",""variantId"":""variant_01GPR40A74A43YNV5JT24JTTSN""}"
5062,2023-05-09 10:32:06.549422+00,style-global-pendant-light-off-white-23-cm-medium-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR40A6H2TTYP6M19JK983CZ"",""productHandle"":""style-global-pendant-light-cream-mobelaris"",""handle"":""style-global-pendant-light-off-white-23-cm-medium-mobelaris"",""variantId"":""variant_01GPR40A76HVXYRZ3P999QV66W""}"
5063,2023-05-09 10:32:06.549422+00,style-global-pendant-light-off-white-31-cm-large-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR40A6H2TTYP6M19JK983CZ"",""productHandle"":""style-global-pendant-light-cream-mobelaris"",""handle"":""style-global-pendant-light-off-white-31-cm-large-mobelaris"",""variantId"":""variant_01GPR40A771T73SZ94QSMQJEYY""}"
5064,2023-05-09 10:32:06.549422+00,style-global-pendant-light-off-white-47-cm-extra-large-mobelaris,,"{""type"":""variant"",""product"":""prod_01GPR40A6H2TTYP6M19JK983CZ"",""productHandle"":""style-global-pendant-light-cream-mobelaris"",""handle"":""style-global-pendant-light-off-white-47-cm-extra-large-mobelaris"",""variantId"":""variant_01GPR40A7918H2TV6CY8TE0PP3""}"
5065,2023-05-09 10:32:06.549422+00,globe-lamp-verner-panton,,"{""type"":""product"",""handle"":""globe-lamp-verner-panton"",""id"":""prod_01GPR409T6T94BMENS699JAM9K""}"
5066,2023-05-09 10:32:06.549422+00,globe-lamp-chrome,,"{""type"":""variant"",""product"":""prod_01GPR409T6T94BMENS699JAM9K"",""productHandle"":""globe-lamp-verner-panton"",""handle"":""globe-lamp-chrome"",""variantId"":""variant_01GPR409TM4751A2YGTH4SNRF8""}"
5067,2023-05-09 10:32:06.549422+00,globe-lamp-white,,"{""type"":""variant"",""product"":""prod_01GPR409T6T94BMENS699JAM9K"",""productHandle"":""globe-lamp-verner-panton"",""handle"":""globe-lamp-white"",""variantId"":""variant_01GPR409TP041QPS8ZX90NG9FX""}"
5068,2023-05-09 10:32:06.549422+00,style-pk3-3-seater-sofa-poul-kjaerholm,,"{""type"":""product"",""handle"":""style-pk3-3-seater-sofa-poul-kjaerholm"",""id"":""prod_01GPR409FXQFXP22BA4HVRRZ3G""}"
5069,2023-05-09 10:32:06.549422+00,black-premium-leather-style-pk3-3-seater-sofa-poul-kjaerholm,,"{""type"":""variant"",""product"":""prod_01GPR409FXQFXP22BA4HVRRZ3G"",""productHandle"":""style-pk3-3-seater-sofa-poul-kjaerholm"",""handle"":""black-premium-leather-style-pk3-3-seater-sofa-poul-kjaerholm"",""variantId"":""variant_01GPR409G9ZNG07Q2N0FHHGHRZ""}"
